[2026-09-01 08:26:25,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:26:25 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:27:34,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:34 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:27:37,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:37 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:27:37,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:37 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:27:37,872]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:37 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:27:37,883]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:37 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 8 
[2026-09-01 08:27:40,865]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:40 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:27:40,870]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:40 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:27:40,873]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:40 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:27:40,887]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:40 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 9 
[2026-09-01 08:27:43,856]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:43 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:27:43,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:43 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:27:43,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:43 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:27:46,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:46 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:27:46,864]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:46 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:27:46,868]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:46 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:27:46,875]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:46 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:27:48,190]   INFO - erver.RequestLog.bundleProcess - 172.19.0.1 - - [01/Sep/2026:08:27:48 +0000] "GET /api/users/me HTTP/1.1" 401 69 "-" "Apache-HttpClient/4.5.13 (Java/22.0.2)" 5 
[2026-09-01 08:27:48,324]   INFO - erver.RequestLog.bundleProcess - 172.19.0.1 - - [01/Sep/2026:08:27:48 +0000] "GET /api/users/me?fields=id%2Clogin HTTP/1.1" 200 56 "-" "Apache-HttpClient/4.5.13 (Java/22.0.2)" 139 
[2026-09-01 08:27:49,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:49 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:27:49,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:49 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:27:49,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:49 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:27:52,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:52 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:27:52,868]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:52 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:27:52,873]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:52 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:27:52,878]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:52 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:27:55,287]   INFO - erver.RequestLog.bundleProcess - 172.19.0.1 - - [01/Sep/2026:08:27:55 +0000] "POST /api/admin/customFieldSettings/customFields?fields=id%2Cname%2CfieldType%28presentation%2Cid%29%2CisAutoAttached%2CisDisplayedInIssueList HTTP/1.1" 200 193 "-" "Apache-HttpClient/4.5.13 (Java/22.0.2)" 14 
[2026-09-01 08:27:55,758]   INFO - erver.RequestLog.bundleProcess - 172.19.0.1 - - [01/Sep/2026:08:27:55 +0000] "DELETE /api/admin/customFieldSettings/customFields/157-47 HTTP/1.1" 200 0 "-" "Apache-HttpClient/4.5.13 (Java/22.0.2)" 8 
[2026-09-01 08:27:55,857]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:55 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:27:55,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:55 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 0 
[2026-09-01 08:27:55,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:55 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:27:58,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:58 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:27:58,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:58 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:27:58,874]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:58 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:27:58,880]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:27:58 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:01,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:01 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:01,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:01 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:01,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:01 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:04,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:04 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:28:04,865]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:04 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:04,870]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:04 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:28:04,876]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:04 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:07,857]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:07 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:07,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:07 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:07,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:07 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:28:10,859]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:10 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:10,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:10 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:10,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:10 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:10,885]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:10 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 15 
[2026-09-01 08:28:13,856]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:13 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:13,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:13 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:13,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:13 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:16,857]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:16 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:16,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:16 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:16,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:16 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:16,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:16 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:19,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:19 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:19,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:19 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:19,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:19 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:19,869]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:19 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:28:22,865]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:22 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:28:22,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:22 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:22,872]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:22 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:28:22,876]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:22 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:25,859]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:25 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:25,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:25 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:25,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:25 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:28,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:28 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:28,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:28 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:28,871]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:28 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:28:28,879]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:28 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 5 
[2026-09-01 08:28:31,855]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:31 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:31,856]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:31 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 0 
[2026-09-01 08:28:31,859]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:31 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:34,856]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:34 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 0 
[2026-09-01 08:28:34,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:34 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:34,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:34 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:34,864]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:34 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:37,857]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:37 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:37,859]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:37 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:37,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:37 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:37,868]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:37 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:28:40,859]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:40 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:40,862]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:40 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:40,875]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:40 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 11 
[2026-09-01 08:28:40,879]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:40 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:43,857]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:43 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:43,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:43 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 0 
[2026-09-01 08:28:43,860]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:43 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:46,863]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:46 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:28:46,867]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:46 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:46,871]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:46 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 3 
[2026-09-01 08:28:46,878]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:46 +0000] "GET /hub/api/rest/events?%24skip=0&%24top=100&query=afterId%3A+%7B131%7D&fields=id%2CtargetType%2CtargetId%2Ctype HTTP/1.1" 200 71 "-" "Hub Client Library (YouTrack 2026.2)" 4 
[2026-09-01 08:28:49,858]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:49 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 2 
[2026-09-01 08:28:49,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:49 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:49,869]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:49 +0000] "GET /hub/api/rest/services/me?fields=id%2Ckey%2Caudience%2Ctrusted HTTP/1.1" 200 108 "-" "Hub Client Library (YouTrack 2026.2)" 7 
[2026-09-01 08:28:52,859]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:52 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
[2026-09-01 08:28:52,861]   INFO - erver.RequestLog.bundleProcess - 127.0.0.1 - - [01/Sep/2026:08:28:52 +0000] "GET /hub/api/rest/oauth2/target HTTP/1.1" 200 9 "-" "Hub Client Library (YouTrack 2026.2)" 1 
